,Model,Source,Split,Dataset,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,num_nonzero_coefs,prot_length
10,ESM-2 650M,viral,Pooled Split,LASSA_GP_Carr,1,0.4984799472164752,0.5803057985020416,0.7088717177201118,0.3581818853521515,0.6547750411655532,0.7974352117448452,0.7010692616683832,0.5928238231486216,744,491
11,ESM-2 650M,viral,Pooled Split,LASSA_GP_Carr,2,0.4985392207393232,0.5766929332062306,0.7064396223857593,0.3880613543741624,0.6359827457998858,0.7896480799002596,0.6984857516219402,0.6298489608059052,830,491
12,ESM-2 650M,viral,Pooled Split,LASSA_GP_Carr,3,0.4980666106719075,0.5808330954386484,0.7100689829787391,0.3595956613461116,0.6403663607915027,0.7929391186110892,0.7003048112963055,0.6074181211869338,837,491
13,ESM-2 650M,viral,Pooled Split,LASSA_GP_Carr,4,0.5061268439046456,0.5711013597585002,0.6998679393541775,0.3651903784445292,0.6610992014576201,0.8095812032347518,0.7045494704324677,0.6034809041963191,825,491
14,ESM-2 650M,viral,Pooled Split,LASSA_GP_Carr,5,0.4980490017656926,0.5777641456891213,0.70799858627787,0.3709401839827534,0.6432256233990301,0.7948020949236363,0.6961110064046524,0.6289008635907235,789,491
15,ESM-2 650M,viral,Pooled Split,EV_CAPSD_Bakhache,1,0.2347562675201299,0.7093245397354664,0.8785606104756377,0.1669228110592779,0.7250118714029131,0.8967509249981914,0.4993576510105992,0.4236194167946872,498,862
16,ESM-2 650M,viral,Pooled Split,EV_CAPSD_Bakhache,2,0.2348690461101696,0.7068124060494941,0.8748930407375066,0.1570175480545574,0.7414198728831841,0.917264017830454,0.4956909397042637,0.4103419434953949,529,862
17,ESM-2 650M,viral,Pooled Split,EV_CAPSD_Bakhache,3,0.2388362624262441,0.7046804035859235,0.874029632673049,0.1616876613209437,0.7364121627474571,0.9087354086435314,0.5047618156113481,0.4095387392904618,532,862
18,ESM-2 650M,viral,Pooled Split,EV_CAPSD_Bakhache,4,0.2375181241255932,0.7088596313543076,0.8786495084010966,0.1615970462338576,0.7238529663422785,0.8921733024339931,0.5023386718690769,0.4110380591478791,522,862
19,ESM-2 650M,viral,Pooled Split,EV_CAPSD_Bakhache,5,0.2305891753820589,0.7062212719899906,0.8751544741917845,0.1853987115047307,0.73207582675382,0.9105912183640582,0.4962822005026528,0.4418090022405641,530,862
20,ESM-2 650M,viral,Pooled Split,SARS2_RBD_expression_Starr,1,0.726047298762707,0.4158297587575922,0.5282651496054998,0.5868432721250145,0.4866981336543987,0.6182434872683563,0.8393866778283087,0.7601216370683632,565,1273
21,ESM-2 650M,viral,Pooled Split,SARS2_RBD_expression_Starr,2,0.7337311241454261,0.405393456550456,0.5170343872623575,0.5442877496155156,0.5200580905184256,0.6694167631890364,0.8460199265388827,0.7303278988705424,563,1273
22,ESM-2 650M,viral,Pooled Split,SARS2_RBD_expression_Starr,3,0.7256197911876754,0.4125378146054718,0.5214177179864204,0.5830656360991573,0.5102918417706098,0.6571978895366147,0.8426141931996716,0.7629932509314862,545,1273
23,ESM-2 650M,viral,Pooled Split,SARS2_RBD_expression_Starr,4,0.7260238755684244,0.4107799418298418,0.5228736331627225,0.5635132560529788,0.5140901647376841,0.6633753044124995,0.8398179412305105,0.7422517581618887,545,1273
24,ESM-2 650M,viral,Pooled Split,SARS2_RBD_expression_Starr,5,0.7370529861846328,0.4009011894963769,0.5107975514646098,0.5944531799330597,0.5011633708925154,0.6465806430529413,0.8498275852629156,0.7607447323516711,595,1273
25,ESM-2 650M,viral,Pooled Split,IAV_PB2_Soh,1,0.3166595186404004,0.5550451009721535,0.8492397059548491,0.2602029002951578,0.5595372218303599,0.7581385676125707,0.5750216027111952,0.5250339074695357,606,759
26,ESM-2 650M,viral,Pooled Split,IAV_PB2_Soh,2,0.3160174521901178,0.5551033525260112,0.8408391661716287,0.2499633193648974,0.5641723747058395,0.8050387383806695,0.5769433182680612,0.514101576270952,582,759
27,ESM-2 650M,viral,Pooled Split,IAV_PB2_Soh,3,0.3124603111539298,0.5452225023335406,0.8324038151635411,0.2785962299996635,0.5726648892581384,0.8360026401845247,0.5832566705691543,0.5322924718138182,598,759
28,ESM-2 650M,viral,Pooled Split,IAV_PB2_Soh,4,0.3136386483230807,0.5487732480986988,0.8366322363624822,0.2595058439430706,0.5625612389925028,0.8257437257710263,0.5793815583093495,0.5287844050147238,560,759
29,ESM-2 650M,viral,Pooled Split,IAV_PB2_Soh,5,0.3189805653974251,0.5371840212287831,0.7924169645455663,0.2171123516317646,0.5871651019792474,1.0128517419256649,0.5907970806868008,0.5353203375117473,572,759
30,ESM-2 650M,viral,Pooled Split,IAV_RDRP_Li,1,0.3210036561567418,0.6662878408758833,0.8265129739823649,0.2523418048210701,0.6961541323133956,0.8540827412696049,0.5712914699517629,0.5004495684259048,516,757
31,ESM-2 650M,viral,Pooled Split,IAV_RDRP_Li,2,0.3185925584527219,0.6694845212662804,0.8286201882129399,0.2462465495905585,0.6863586703767508,0.854587207830952,0.5705142975961487,0.4954083699345174,503,757
32,ESM-2 650M,viral,Pooled Split,IAV_RDRP_Li,3,0.3120782689962461,0.6701323109135997,0.8304130790944106,0.2580394769907115,0.6916791161464406,0.8569043307366614,0.5640539166383534,0.5061935718572195,501,757
33,ESM-2 650M,viral,Pooled Split,IAV_RDRP_Li,4,0.3236067134309933,0.6645134080675903,0.8253446734231125,0.2449431471148331,0.6991103436049979,0.8562642577701645,0.5712172370351919,0.4995116470603845,523,757
34,ESM-2 650M,viral,Pooled Split,IAV_RDRP_Li,5,0.3124287610889941,0.6698930129175215,0.8293192292158348,0.2394966813885699,0.7053747123531448,0.871271244834539,0.5636386341582443,0.4911038469698173,500,757
35,ESM-2 650M,viral,Pooled Split,SARS2_MRPO_Flynn,1,0.5697448960912489,0.5331591242630562,0.6539819873733057,0.46395388184715,0.6009773273858728,0.7405493416364025,0.7231813995580517,0.6659739530312072,420,306
36,ESM-2 650M,viral,Pooled Split,SARS2_MRPO_Flynn,2,0.5591781064949111,0.542797491102573,0.6640595912434702,0.4582437529095623,0.5966256201939889,0.7354759362852169,0.7168884861884414,0.637251459811103,385,306
37,ESM-2 650M,viral,Pooled Split,SARS2_MRPO_Flynn,3,0.563765396651829,0.5365617229541353,0.6586217538006193,0.4799996293097007,0.6012584472305691,0.7290676624990348,0.7183900648427148,0.664947133420907,413,306
38,ESM-2 650M,viral,Pooled Split,SARS2_MRPO_Flynn,4,0.5680454003242499,0.5401599095718604,0.6603464539880004,0.4686980628345579,0.5803913003993363,0.7140830300449944,0.7260500683234175,0.646165177428409,412,306
39,ESM-2 650M,viral,Pooled Split,SARS2_MRPO_Flynn,5,0.5643744492851952,0.5413577984088073,0.6617356501473572,0.4777845199884537,0.5769751562644563,0.7150692120937103,0.7211065974092116,0.6692680093788297,409,306
40,ESM-2 650M,viral,Pooled Split,SARS2_XBB15_RBD_Taylor,1,0.637528649937994,0.4575316954495519,0.6001934428915646,0.5130115372253244,0.5329706735876806,0.7053268929205929,0.6787671098625206,0.6366037966353806,381,201
41,ESM-2 650M,viral,Pooled Split,SARS2_XBB15_RBD_Taylor,2,0.7304301750024675,0.396298036598829,0.5229129877293859,-2.0163889487961373,0.5732746896934092,1.684440941832256,0.7232093696793039,0.5961526505585399,622,201
42,ESM-2 650M,viral,Pooled Split,SARS2_XBB15_RBD_Taylor,3,0.6390018234546659,0.4590865296002053,0.6009451577546614,0.5310144819110529,0.5212864214164402,0.6843033137700159,0.6872500034729597,0.5971874336742473,386,201
43,ESM-2 650M,viral,Pooled Split,SARS2_XBB15_RBD_Taylor,4,0.7080226505356696,0.4077089560413165,0.5379450683830957,-0.4533329973461668,0.5584596743962045,1.2267409329023011,0.7076799337929603,0.6159649003199169,551,201
44,ESM-2 650M,viral,Pooled Split,SARS2_XBB15_RBD_Taylor,5,0.6171011399125466,0.4810396187292744,0.6267553008953146,0.4418753140759662,0.5208109470220881,0.7064931790869003,0.670208249399279,0.607584460452637,330,201
45,ESM-2 650M,viral,Pooled Split,HIV1_HV1B9_ENV_DuenasDecamp,1,0.3918154597082449,0.5686850383003335,0.7845634026604189,0.2070121639571477,0.6337444964868268,0.8685367116855647,0.624784328519463,0.3195821770187274,35,853
46,ESM-2 650M,viral,Pooled Split,HIV1_HV1B9_ENV_DuenasDecamp,2,0.4813618483715868,0.4694951829850254,0.6685028846911426,0.2214525194477878,0.8121219533967449,1.07167249488481,0.6469989682116947,0.5087446798787386,61,853
47,ESM-2 650M,viral,Pooled Split,HIV1_HV1B9_ENV_DuenasDecamp,3,0.5319143982463466,0.530401996873475,0.7123615581782746,-0.1305088685035045,0.569894097664739,0.8222943897627564,0.6859337994288991,0.4758286673938443,57,853
48,ESM-2 650M,viral,Pooled Split,HIV1_HV1B9_ENV_DuenasDecamp,4,0.5223298455510306,0.5130665198381951,0.6941001398347468,0.3223228836027887,0.6113108614822196,0.8072235575086582,0.6806995776016759,0.557545418319573,63,853
49,ESM-2 650M,viral,Pooled Split,HIV1_HV1B9_ENV_DuenasDecamp,5,0.5766654431417217,0.471039645922629,0.6681914466527458,-0.0549819173949595,0.6743094298184571,0.9026396528211532,0.6872739212101888,0.4143693749950718,61,853
50,ESM-2 650M,viral,Pooled Split,CVB3_2C_Alvarez,1,0.5232518954133913,0.5669157235206056,0.6900792163338346,0.4610720290208987,0.6040016015511963,0.7357327879631319,0.7425729347477261,0.7027090962202363,400,329
51,ESM-2 650M,viral,Pooled Split,CVB3_2C_Alvarez,2,0.5262645843810034,0.5653273313406149,0.6879509801936724,0.4785545385083138,0.5973865826354713,0.7234574407175437,0.743353599778249,0.7174512775555855,398,329
52,ESM-2 650M,viral,Pooled Split,CVB3_2C_Alvarez,3,0.5274937713438834,0.5617616294047341,0.6847740446785475,0.4680763914822693,0.6050216377578372,0.7400692196250311,0.74710144837123,0.7048050319811207,423,329
53,ESM-2 650M,viral,Pooled Split,CVB3_2C_Alvarez,4,0.5319181624672011,0.5618252811295412,0.6851395136363855,0.4428919837696964,0.6085073376528856,0.741349854216176,0.7487143101225102,0.6848823847525362,401,329
54,ESM-2 650M,viral,Pooled Split,CVB3_2C_Alvarez,5,0.5297640619106019,0.5642324771653071,0.6885814064284602,0.4301729288018062,0.6127495977085948,0.7417681324472154,0.7443084464016992,0.6886853555133912,392,329
55,ESM-2 650M,viral,Pooled Split,IAV_H1_NP_Doud,1,0.3467244407791047,0.6364744844850285,0.8084786660645583,0.203868800891339,0.7096918040220483,0.8912722520838168,0.6011750588044761,0.4576627245779198,703,498
56,ESM-2 650M,viral,Pooled Split,IAV_H1_NP_Doud,2,0.3485212687713005,0.6362689718461106,0.8044388800326296,0.2222969139408183,0.6929103462989893,0.892808392702018,0.5987855357959204,0.4918562440745235,740,498
57,ESM-2 650M,viral,Pooled Split,IAV_H1_NP_Doud,3,0.3546990078173592,0.6364862276511578,0.8053296625032058,0.2070202450303945,0.69196635313786,0.8810460962399279,0.6055393981910818,0.4638831365526471,762,498
58,ESM-2 650M,viral,Pooled Split,IAV_H1_NP_Doud,4,0.3483447537466951,0.6392058659611222,0.8095101886843181,0.2210967258318853,0.6937464616277791,0.8725695225129515,0.5998359679369083,0.4784833905785809,722,498
59,ESM-2 650M,viral,Pooled Split,IAV_H1_NP_Doud,5,0.3291434782888015,0.6464043812295098,0.8195727828636817,0.2212701314132645,0.6975203352234811,0.8802292117489127,0.5858193956550228,0.4783673456094932,625,498
60,ESM-2 650M,viral,Pooled Split,CVB3_3C_Alvarez,1,0.5735193271047743,0.5172867695249618,0.6548623739782884,0.4946719002877654,0.5675027565748643,0.7027241259109966,0.7423640560180275,0.7082978894010309,358,183
61,ESM-2 650M,viral,Pooled Split,CVB3_3C_Alvarez,2,0.5576974714902699,0.5304213210014025,0.665487259144936,0.5453074648710863,0.5358635211097257,0.6724876346272474,0.7382848583818359,0.717832018412367,362,183
62,ESM-2 650M,viral,Pooled Split,CVB3_3C_Alvarez,3,0.5723558941696565,0.5251551281033728,0.6591550326064771,0.4618037508542939,0.5692536720510446,0.7089787686965802,0.7449984585988265,0.675018993737505,347,183
63,ESM-2 650M,viral,Pooled Split,CVB3_3C_Alvarez,4,0.5751144486887798,0.5176590013063203,0.6513621217751868,0.4746932913429708,0.5838579470065769,0.7268120530215962,0.7421291874047997,0.6852365176364473,360,183
64,ESM-2 650M,viral,Pooled Split,CVB3_3C_Alvarez,5,0.5795034795876366,0.5093522640744157,0.644292078147683,0.4899293617337106,0.5835866149731848,0.7313307534444038,0.7428583388045609,0.7077619172898885,365,183
65,ESM-2 650M,viral,Pooled Split,IAV_H1_HA_Doud,1,0.5567355383407426,0.5342171208156805,0.6660131548695816,0.4530534945688647,0.5899486701149269,0.7385061732643347,0.7627106727588658,0.6965285123319358,700,565
66,ESM-2 650M,viral,Pooled Split,IAV_H1_HA_Doud,2,0.5467919136987607,0.5426734246504463,0.6763670846986782,0.4710536837883263,0.5724389360177217,0.7129890253190297,0.7592092965209161,0.7040767914029807,652,565
67,ESM-2 650M,viral,Pooled Split,IAV_H1_HA_Doud,3,0.5542125028838563,0.5369343609043637,0.6680915035587067,0.4578334300347371,0.5864638866839625,0.734374928729962,0.7639734023981242,0.7019330879812096,674,565
68,ESM-2 650M,viral,Pooled Split,IAV_H1_HA_Doud,4,0.5560192620751803,0.5346063120327837,0.6673064494650066,0.4711734288872072,0.5790585077778158,0.7228318067636247,0.7642909403051678,0.706365255806374,683,565
69,ESM-2 650M,viral,Pooled Split,IAV_H1_HA_Doud,5,0.549593702500814,0.5368393133609909,0.6699684023709046,0.4867601352644898,0.5769830177910741,0.7212178359346968,0.7610897856954829,0.7149955710917059,683,565
70,ESM-2 650M,viral,Pooled Split,IAV_PA_Wu,1,0.0994088338985532,0.6453150594701818,0.9917150445647456,0.0312876616351729,0.5918336800239881,0.7778321789772616,0.3448713229585964,0.2275990510112552,62,716
71,ESM-2 650M,viral,Pooled Split,IAV_PA_Wu,2,0.0919902075549164,0.6457833585159646,0.9881687268125278,0.010747733338781,0.6099107511378882,0.8269945975202374,0.347480475990481,0.1938213716544974,49,716
72,ESM-2 650M,viral,Pooled Split,IAV_PA_Wu,3,0.099842126239667,0.6073193099349138,0.8710515182199079,0.004422391896356,0.7078300093506465,1.266464556697521,0.3228068902442129,0.200924107026224,60,716
73,ESM-2 650M,viral,Pooled Split,IAV_PA_Wu,4,0.1422003020877781,0.5958259917038379,0.8828791098358227,0.0140374098408317,0.7031942364154806,1.1590775117041483,0.3915212819585008,0.1913029804132969,77,716
74,ESM-2 650M,viral,Pooled Split,IAV_PA_Wu,5,0.1117458181454389,0.6173754393681209,0.9588370947215146,0.0717075470181557,0.6354543265940311,0.8932431144777744,0.3599773499041673,0.3066663291046649,78,716
75,ESM-2 650M,viral,Pooled Split,IAV_H5_HA_Dadonaite,1,0.5194893470757045,0.5678070291367416,0.6922676543862176,0.4631428965508498,0.6009284303277365,0.7365841895835521,0.7168081675579049,0.6784089979270057,529,567
76,ESM-2 650M,viral,Pooled Split,IAV_H5_HA_Dadonaite,2,0.5241294139273986,0.5667615334430699,0.6905061279273332,0.4349324444197552,0.6099459941443325,0.7485574853190432,0.7199100392973445,0.6621895564052285,509,567
77,ESM-2 650M,viral,Pooled Split,IAV_H5_HA_Dadonaite,3,0.5228184320639131,0.5685408996979119,0.6917061765890458,0.4503528000903207,0.5995938601737638,0.7366141806434249,0.719806790548095,0.6566345929014952,535,567
78,ESM-2 650M,viral,Pooled Split,IAV_H5_HA_Dadonaite,4,0.5206935171208131,0.5672099645575378,0.6913110224207396,0.4514787398358137,0.6073743438954172,0.7449212203395041,0.7193518959237453,0.6682693257236993,514,567
79,ESM-2 650M,viral,Pooled Split,IAV_H5_HA_Dadonaite,5,0.5199996192826506,0.5699949500652963,0.6921629426742583,0.4571636056191015,0.5997298781319529,0.7394648428308779,0.7196655961857005,0.6677284712223511,525,567
80,ESM-2 650M,viral,Pooled Split,CVB3_3A_Alvarez,1,0.7016726850375934,0.4354592214802146,0.5443560214937145,0.4923168730679402,0.5832843733330275,0.7220270291177525,0.835456970954845,0.7365289773867186,309,89
81,ESM-2 650M,viral,Pooled Split,CVB3_3A_Alvarez,2,0.717437486064422,0.4297112888294018,0.5309136548115203,0.5216943057212757,0.5386327231692521,0.6946678236356743,0.8449797269589026,0.744204416278741,345,89
82,ESM-2 650M,viral,Pooled Split,CVB3_3A_Alvarez,3,0.6856850394123912,0.4551114486918566,0.5609173813122723,0.5439610400717623,0.552153005949648,0.6738403710764509,0.832656879723804,0.7639281897657848,285,89
83,ESM-2 650M,viral,Pooled Split,CVB3_3A_Alvarez,4,0.6359022109974231,0.4982559968260013,0.603851251040116,0.5814653479766682,0.5194879550837179,0.6450231885259979,0.813456463847215,0.7739467373698962,232,89
84,ESM-2 650M,viral,Pooled Split,CVB3_3A_Alvarez,5,0.729166225989602,0.4157114860232157,0.5194120655942402,0.5273619666888766,0.5554090971653132,0.6927692280149996,0.8497545715957685,0.7436843132202892,346,89
85,ESM-2 650M,viral,Pooled Split,IAV_H1_HA_Wu,1,0.0780194156959137,0.4454786800894001,0.986672511206748,0.0306389607886928,0.4633168897281181,0.8670198015151489,0.4321306589044394,0.351956848348488,59,565
86,ESM-2 650M,viral,Pooled Split,IAV_H1_HA_Wu,2,0.0876611706750623,0.4115430336443723,0.8067091868551,0.0256809013725261,0.5150822780755895,1.4421413098796616,0.4201657482065324,0.4024466532219976,57,565
87,ESM-2 650M,viral,Pooled Split,IAV_H1_HA_Wu,3,0.0678399864508408,0.4390855932915242,0.955129163065583,0.0510589719263208,0.4555144091802395,1.0147912461703157,0.4081435410699881,0.4032561467054303,46,565
88,ESM-2 650M,viral,Pooled Split,IAV_H1_HA_Wu,4,0.1210825484679419,0.4247393747148947,0.9474969018628971,0.0268598654494606,0.4851947411890226,0.9426652658569276,0.45037077623768,0.3254674852675334,109,565
89,ESM-2 650M,viral,Pooled Split,IAV_H1_HA_Wu,5,0.0379626169595717,0.4471069478119132,0.9985689841699634,0.0334183473252315,0.4649925108274546,0.9081199271063676,0.3549519879777603,0.3990050595663108,8,565
90,ESM-2 650M,viral,Pooled Split,CVB3_POLG_Mattenberger,1,0.3483077400663091,0.6309374726355866,0.8032229390101738,0.3187671456247317,0.664563808551616,0.8415737557085763,0.5795050366019824,0.5481742577456297,581,2185
91,ESM-2 650M,viral,Pooled Split,CVB3_POLG_Mattenberger,2,0.3530459116682526,0.6330261529091836,0.8054748040828399,0.284178902567845,0.6656588598180009,0.8404376983549193,0.5816988220511011,0.5140029257598145,577,2185
92,ESM-2 650M,viral,Pooled Split,CVB3_POLG_Mattenberger,3,0.3497372181649448,0.6312413083078332,0.802451573598103,0.3105629242307119,0.665644663888211,0.8462825442079074,0.5794291607670166,0.5426029989538854,560,2185
93,ESM-2 650M,viral,Pooled Split,CVB3_POLG_Mattenberger,4,0.3513756018401996,0.6314001495047461,0.8028347862349803,0.3065260438359152,0.6638848910752774,0.8431606325862163,0.5796880884613442,0.5372830121726131,574,2185
94,ESM-2 650M,viral,Pooled Split,CVB3_POLG_Mattenberger,5,0.3513718918297329,0.6295526224324949,0.8009321828189172,0.3117452269401727,0.6670494554858949,0.847381123815622,0.5780003350531203,0.5589244107261652,578,2185
95,ESM-2 650M,viral,Pooled Split,CVB3_2A_Alvarez,1,0.6668358165519617,0.4471371139752846,0.5830189558561357,0.5860348987368063,0.4494165782414704,0.613450749819158,0.742487834502468,0.6821931536340422,264,150
96,ESM-2 650M,viral,Pooled Split,CVB3_2A_Alvarez,2,0.6730262593349148,0.4364149908672585,0.5736428780245234,0.5823734158408529,0.4824552729890689,0.6377798225043033,0.7507666695575483,0.6786405534316786,261,150
97,ESM-2 650M,viral,Pooled Split,CVB3_2A_Alvarez,3,0.667105874239281,0.441984454483787,0.5805655871641144,0.5757851650524453,0.4871290134012829,0.634824372346135,0.7407804546358892,0.6881557817507,268,150
98,ESM-2 650M,viral,Pooled Split,CVB3_2A_Alvarez,4,0.6594764369497913,0.4469672544056233,0.5871918001552546,0.5952035891348721,0.4663746409478133,0.6199704093432998,0.748345805882357,0.6749455280719633,251,150
99,ESM-2 650M,viral,Pooled Split,CVB3_2A_Alvarez,5,0.6595799634117299,0.4394997254621138,0.5802140482441952,0.5802574866309348,0.5108541547597173,0.6620491929890358,0.7403946946240445,0.7106948976061184,233,150
100,ESM-2 650M,viral,Pooled Split,IAV_H3_NP_Doud,1,0.4544070593544352,0.5774325277937643,0.7338077939812641,0.3285746292896881,0.6560028224278874,0.8399468672686802,0.6519803737415668,0.5467863153715187,881,498
101,ESM-2 650M,viral,Pooled Split,IAV_H3_NP_Doud,2,0.4674515582034044,0.5719474041766277,0.728369789748749,0.305641083180582,0.656942979002205,0.8391733913523206,0.664234060349027,0.5321146628245063,909,498
102,ESM-2 650M,viral,Pooled Split,IAV_H3_NP_Doud,3,0.4546037106802106,0.5815036982311846,0.7390942001870885,0.3012834213789281,0.6489743178718517,0.8331968036658287,0.6501872745399832,0.5419597502233875,820,498
103,ESM-2 650M,viral,Pooled Split,IAV_H3_NP_Doud,4,0.470491696722051,0.5714679634419105,0.7266277728335145,0.3376927500141174,0.6413507653104314,0.8184806752901284,0.6656615057901923,0.5596648080403948,977,498
104,ESM-2 650M,viral,Pooled Split,IAV_H3_NP_Doud,5,0.4672439079444571,0.5756264375569862,0.7303763034064997,0.3389697936734647,0.6424146512901121,0.8108525840247834,0.6620880768280658,0.5422589175383932,964,498
105,ESM-2 650M,viral,Pooled Split,BPP22_COAT_Tsuboyama,1,0.9170423122720672,0.2109112236629764,0.2878042508103225,0.8383811741199564,0.2925814810611514,0.4032322482872519,0.9410972680918124,0.8824004093843489,168,40
106,ESM-2 650M,viral,Pooled Split,BPP22_COAT_Tsuboyama,2,0.9243267916368192,0.2012505893055992,0.2797355722411889,0.8093797378939207,0.3061419331111839,0.4051204130296336,0.9411358595004264,0.9013580538497872,186,40
107,ESM-2 650M,viral,Pooled Split,BPP22_COAT_Tsuboyama,3,0.9119072542320028,0.2193733680002672,0.3010279887123912,0.8056542623571195,0.3084516547741124,0.4129303353705497,0.940982612457524,0.8502755471579277,140,40
108,ESM-2 650M,viral,Pooled Split,BPP22_COAT_Tsuboyama,4,0.9447983784491484,0.1621742886695064,0.2239731364320682,0.7811592140734326,0.3853852175592767,0.5457367350439897,0.9601746606138848,0.8616280900645565,218,40
109,ESM-2 650M,viral,Pooled Split,BPP22_COAT_Tsuboyama,5,0.9028660916990942,0.223565639226917,0.3107046358724773,0.8414219683541744,0.2997859200959558,0.3976353824408609,0.9336654079508058,0.910899858290033,142,40
110,ESM-2 650M,viral,Pooled Split,SARS2_BA1_SPIKE_Dadonaite,1,0.3775970362397443,0.62455254891351,0.7905736013809771,0.2364805216005387,0.6807899512370705,0.86626260762092,0.5634913429825473,0.4474711713558936,559,1249
111,ESM-2 650M,viral,Pooled Split,SARS2_BA1_SPIKE_Dadonaite,2,0.3551090561180445,0.6327055054009192,0.8007369394988328,0.270482441587532,0.6779528220150776,0.8636141605122052,0.5415716494437386,0.4833424331130601,480,1249
112,ESM-2 650M,viral,Pooled Split,SARS2_BA1_SPIKE_Dadonaite,3,0.3828139572729421,0.6198948935440498,0.7863837148592654,0.2476363170163654,0.6744791131157909,0.863922855308631,0.5598384944267478,0.4705485729418913,576,1249
113,ESM-2 650M,viral,Pooled Split,SARS2_BA1_SPIKE_Dadonaite,4,0.3926357836208186,0.6133130720203865,0.7809024722292254,0.2436008954990735,0.6775370460019232,0.8626236065928445,0.5659332421731162,0.4692166521271836,621,1249
114,ESM-2 650M,viral,Pooled Split,SARS2_BA1_SPIKE_Dadonaite,5,0.3642620133600076,0.6278061371009368,0.7963187507617151,0.2665820896220059,0.6780140258285468,0.8606296053730127,0.5432922320769602,0.465713542402324,505,1249
115,ESM-2 650M,viral,Pooled Split,CVB3_3B_Alvarez,1,0.77718651531536,0.3770960020561096,0.4719962453559713,0.5734439911516573,0.5101188652637724,0.6490293516410096,0.8398086312001807,0.7551446907232234,107,22
116,ESM-2 650M,viral,Pooled Split,CVB3_3B_Alvarez,2,0.7069976377145624,0.4472437617275023,0.551681396076039,0.466128340349528,0.5293095900281414,0.636248336928769,0.8395403981694756,0.6609989786928304,71,22
117,ESM-2 650M,viral,Pooled Split,CVB3_3B_Alvarez,3,0.726905489945592,0.4295325231803132,0.5234245639330799,0.5441095738459885,0.5060526333286183,0.6654857254350809,0.8424514041560672,0.7522430664004225,93,22
118,ESM-2 650M,viral,Pooled Split,CVB3_3B_Alvarez,4,0.7499741171520757,0.4067383385347373,0.5042747980677654,0.5389220918861706,0.5385912218974123,0.6552391357704712,0.8411864637747508,0.7287303820786336,97,22
119,ESM-2 650M,viral,Pooled Split,CVB3_3B_Alvarez,5,0.7401813184924785,0.4056130727960326,0.504385649997183,0.5854357061295199,0.5297800396705896,0.6674981724238515,0.8351150484283723,0.7511876227879981,89,22
120,ESM-2 650M,viral,Pooled Split,SARS2_RBD_binding_Starr,1,0.6713898004107159,0.4141271758577574,0.5726246703870295,0.6222317959280839,0.453559861321162,0.6172600754703514,0.7016829543492447,0.6342412209739904,445,1273
121,ESM-2 650M,viral,Pooled Split,SARS2_RBD_binding_Starr,2,0.6819087883519612,0.4037385270755512,0.5573975013902261,0.5591697280202148,0.4988078289488997,0.693502807735335,0.7082516527499417,0.6390886607096691,439,1273
122,ESM-2 650M,viral,Pooled Split,SARS2_RBD_binding_Starr,3,0.677539754137275,0.4144056646160354,0.5694933900672922,0.5596957413803275,0.4747731131809469,0.6558403206730308,0.7038188286362068,0.6428038935186424,427,1273
123,ESM-2 650M,viral,Pooled Split,SARS2_RBD_binding_Starr,4,0.676808735650514,0.4052369164626658,0.5615626632961824,0.5481375817779228,0.4859025431560723,0.7027047888310008,0.6995447818990561,0.6799952568251688,444,1273
124,ESM-2 650M,viral,Pooled Split,SARS2_RBD_binding_Starr,5,0.6712340802833175,0.4106309175688583,0.5682961095485929,0.6034888534515894,0.4658682232002898,0.6509140682686644,0.6983644354259119,0.6580794184842205,429,1273
125,ESM-2 650M,viral,Pooled Split,CVB3_2B_Alvarez,1,0.6106806863881942,0.5058986391942305,0.6256122843930917,0.4836789315972777,0.5810902732807506,0.7106933248026422,0.8008759031679454,0.7248137488352154,205,99
126,ESM-2 650M,viral,Pooled Split,CVB3_2B_Alvarez,2,0.6029387287796818,0.5147248567718211,0.6294073935514477,0.5079707768958439,0.570346420043183,0.7045957943843878,0.7983905316485822,0.7403363845395735,208,99
127,ESM-2 650M,viral,Pooled Split,CVB3_2B_Alvarez,3,0.606969530228133,0.5089064787637675,0.6248848194384582,0.526458966045311,0.5658584854811757,0.6969913051802323,0.7988534909553674,0.7501814577532753,206,99
128,ESM-2 650M,viral,Pooled Split,CVB3_2B_Alvarez,4,0.5997936434527313,0.5168312178853534,0.6333629296681955,0.4823832917682755,0.5812633721623699,0.7157229849957162,0.7953606422812373,0.7212306405178309,202,99
129,ESM-2 650M,viral,Pooled Split,CVB3_2B_Alvarez,5,0.6226833666819436,0.4965706380716129,0.6134685400124704,0.4358783776811481,0.6125689383960383,0.7481202811937345,0.8100318433165784,0.6867988389095825,211,99
130,ESM-2 650M,viral,Pooled Split,SARS2_PRD0038_RBD_Starr,1,0.5796598545987548,0.4759725316766826,0.6558525221824079,0.4858053829195807,0.4992327968258426,0.6819343371952685,0.6162636561234474,0.5525765151762118,260,200
131,ESM-2 650M,viral,Pooled Split,SARS2_PRD0038_RBD_Starr,2,0.5972149540990023,0.4531526386036643,0.6269861105059913,0.4060691089951642,0.5301774764579317,0.8057994591855117,0.6224374424632064,0.5651658433655161,260,200
